comment_id,comment,article_id,article_title,article_url,reply_id,reply,CQ1,CQ2,CQ3,RQ1,outlet,bias_score,reliability_score,bias_class,reliability_class,overall_reliability,overall_bias,polarity_strength
1368717433494777857,is that the nazi nato flag ?,1367912425970864134,"As the Insurrection Narrative Crumbles, Democrats Cling to it More Desperately Than Ever",https://greenwald.substack.com/p/as-the-insurrection-narrative-crumbles,1369010773704372224,"Oh, okay then that’s cool. And I don’t recall 80 percent of the population supporting a war in Iraq. Maybe you can link?",yes,yes,support,"D,F",Glenn Greenwald,20.0,30.0,skews right,"generally reliable, analysis or other issues",36.42,10.91,0.7516290786776654
1324409548992634881,Why don't you focus on the rampant factual reports and the shady acts of these democratic states not calling the electoral votes for trump? Bias bastards.,1324408403209424898,False posts about Sharpies and ballots back this year,https://www.freep.com/story/news/politics/elections/2020/11/05/michigan-ballots-sharpies/6173755002/,1324418478376439809,Why would they call it for Trump when he is losing in those states.,yes,yes,oppose,"B,D",Detroit Free Press,0.0,51.67,middle,"reliable, fact reporting",48.09,-4.09,0.9682100837619321
1311799649209143297,The women in my state are #RockStars. Hahahahaha #JacobWohl #JackBurkman women have your numbers assholes!,1311779942078861314,Michigan attorney general charges right-wing provocateurs with election felonies,https://www.freep.com/story/news/politics/elections/2020/10/01/michigan-ag-charges-right-wing-election-felonies/5886898002,1311800924650778627,Cringe,yes,yes,support,"H,E",Detroit Free Press,-4.33,48.67,middle,"reliable, fact reporting",48.09,-4.09,0.6719618424724171
1324435846565666819,Because your moms giving BJs to everyone who asks.,1324433317895245824,Whitmer calls on Michigan legislature to pass law requiring masks,https://www.freep.com/story/news/local/michigan/2020/11/05/whitmer-covid-michigan-mask-legislature/6175062002/,1324529655588790273,Die huh? Really from the flu that has a 99 percent recovery rate. Keep drinking that MSM Kool-Aid,yes,yes,support,D,Detroit Free Press,-3.0,50.67,middle,"reliable, fact reporting",48.09,-4.09,0.9583079707311998
1324536011699953665,"Yea a Dewitt Pokice officer just died if it &amp; another 30 Michiganders did yesterday so STFU moron, skinny ass punk.",1324433317895245824,Whitmer calls on Michigan legislature to pass law requiring masks,https://www.freep.com/story/news/local/michigan/2020/11/05/whitmer-covid-michigan-mask-legislature/6175062002/,1324544479320281089,Keep living in your cave. We will let you know when it’s safe to come out and the flu is over. ,yes,yes,support,"E,F",Detroit Free Press,-3.0,50.67,middle,"reliable, fact reporting",48.09,-4.09,0.9583079707311998
1423013985092263938,"What is going on today has no correlation to what this leech had done in the past. Her homelessness was her own fault, not a product of a pandemic. And there are help wanted signs everywhere I look so there is no excuse to not pay your rent.",1423005128525766658,"Cori Bush, Democrat demanding eviction halt, was sued for not paying rent",https://www.foxnews.com/politics/cori-bush-eviction-halt-sued.amp,1423019867444240386,"What do you know about it? Poverty is a feature of modern capitalism. Being poor is not a moral failing. Calling people who fall on hard times ""leeches,"" however, is.",yes,yes,support,C,Fox News,14.33,34.0,skews right,"generally reliable, analysis or other issues",35.82,14.73,0.16747743494443532
1423026787190284294,FkOff,1423005128525766658,"Cori Bush, Democrat demanding eviction halt, was sued for not paying rent",https://www.foxnews.com/politics/cori-bush-eviction-halt-sued.amp,1423027978905083906,"Rich people are always sued, what’s your point?",yes,yes,support,E,Fox News,14.33,34.0,skews right,"generally reliable, analysis or other issues",35.82,14.73,0.16747743494443532
1423032381288685571,This b---h BaBushKa thinks she's on scholarship!,1423005128525766658,"Cori Bush, Democrat demanding eviction halt, was sued for not paying rent",https://www.foxnews.com/politics/cori-bush-eviction-halt-sued.amp,1423036284092575745, she is definitely on a . ....see below...,yes,yes,support,"D,H",Fox News,14.33,34.0,skews right,"generally reliable, analysis or other issues",35.82,14.73,0.16747743494443532
1423081021872955398,They were born well off and got investment firms to invest their money you fuckin donkey. Go fuck yourself in hell.,1423005128525766658,"Cori Bush, Democrat demanding eviction halt, was sued for not paying rent",https://www.foxnews.com/politics/cori-bush-eviction-halt-sued.amp,1423117720040579073,88% of millionaires in the US are self-made with zero inheritance. But go off you’re doing great,yes,yes,support,H,Fox News,14.33,34.0,skews right,"generally reliable, analysis or other issues",35.82,14.73,0.16747743494443532
1416597876717891585,What the fuck difference does it make you insurrection supporting pos. Go fuck off. I’m done with you anti American asshole,1416525889697767427,White House doubles down on its harsh criticism of Facebook following Biden's 'killing' remarks,https://www.foxnews.com/politics/white-house-criticism-facebook-biden-killing-remarks,1416637797071392769,There ya go. Can’t be intellectually honest so resorts to the Bushian “anti-American”. Fucking pathetic haha,yes,yes,support,G,Fox News,5.67,41.33,skews right,"generally reliable, analysis or other issues",35.82,14.73,0.9314028577953561
1419080244124733440,Does that pathetic puppet look like a democrat? Lol...delusional dimwits.,1419029619424915457,Pennsylvania Lt. Gov. says voter ID requirements 'insidious' in talk with fleeing Texas Dems,https://www.foxnews.com/politics/pennsylvania-lt-gov-voter-id-requirements-insidious,1419083475999657985,You are presenting mockingbird propaganda that is is run by govt that hates you - you are this dumb ?,yes,yes,support,"F,D",Fox News,2.67,42.0,skews right,"generally reliable, analysis or other issues",35.82,14.73,0.9008561955141721
1419141058680827904,because mr dumb a$$ this disease has less an impact on kids than the seasonal flu. For Gods sake get informed.,1419137833936297986,"Chicago, Boston, Atlanta join growing list of cities requiring students wear masks",https://www.foxnews.com/us/chicago-boston-atlanta-join-growing-list-cities-requiring-students-wear-masks,1419141786895847428,That’s not true and you know it. Tell me what do you get out of spreading lies online that put children at risk?,yes,yes,support,C,Fox News,0.0,45.0,skews right,"generally reliable, analysis or other issues",35.82,14.73,0.9599082703820854
1419156538745360389,"I won't, I had covid natural immunity. The shot people are the super spreaders now. Just like the demrats from TX in their private jet when they went to infect nanceees aids",1419137833936297986,"Chicago, Boston, Atlanta join growing list of cities requiring students wear masks",https://www.foxnews.com/us/chicago-boston-atlanta-join-growing-list-cities-requiring-students-wear-masks,1419156715656957953,I did not make that claim. You did after I asked do you think your children are immune forever. You changed the subject. Grow up….,yes,yes,unrelated,C,Fox News,0.0,45.0,skews right,"generally reliable, analysis or other issues",35.82,14.73,0.9599082703820854
1419031216758591489,"Fox News lies have driven its audience to commit crimes including murder, forsake science, and facts the lead to even their deaths. Your daily efforts to extend white supremacy for money will not be missed by history. Profiting from the lives and families you destroy.",1419024586738339842,Cawthorn stands by call for criminal charges against Fauci: He 'broke his oath',https://www.foxnews.com/politics/madison-cawthorn-call-legal-action-anthony-fauci,1419162752837373953,5.3 million followers and you are one of them. Thanks for being a loyal supporter,yes,yes,support,"H,E",Fox News,7.67,39.33,skews right,"generally reliable, analysis or other issues",35.82,14.73,0.6719618424724171
1419070727228207109,"Remember: The ONLY reason Redstatists cling to anti-vax covid-denialism is covid threated the so-called 'trump economy' they believed was the ticket to total Drumpf dominion, replacing the Constitution with a Christo-fascist, white-supremacist ethno-state.",1419024586738339842,Cawthorn stands by call for criminal charges against Fauci: He 'broke his oath',https://www.foxnews.com/politics/madison-cawthorn-call-legal-action-anthony-fauci,1419163718156537857,Your out,yes,yes,support,C,Fox News,7.67,39.33,skews right,"generally reliable, analysis or other issues",35.82,14.73,0.6719618424724171
1419074793832333312,"626,658 deaths 35,283,075 covid cases, 1000 Americans are dying every day from the Trump virus, even after his WH took control of all hospital data from the CDC 'it is what it is' since Trump allowed over 40,000 infected citizens to enter from China via Europe after his shutdown.",1419024586738339842,Cawthorn stands by call for criminal charges against Fauci: He 'broke his oath',https://www.foxnews.com/politics/madison-cawthorn-call-legal-action-anthony-fauci,1419163254031589378,While the Dems mocked him remember didn’t think so time to block a pathetic person,yes,yes,support,"B,F",Fox News,7.67,39.33,skews right,"generally reliable, analysis or other issues",35.82,14.73,0.6719618424724171
1418744595798794240,You know in your heart Biden is a piece of shit and lost that election..... cheating shit talking to 5 mutha fuckers at a corner store... fucking bullshit....fuck Biden and his crackhead son and you ....,1418739486624817155,"Biden heckled at Terry McAuliffe rally in Virginia: 'It's not a Trump rally, let him holler'",https://www.foxnews.com/politics/biden-heckled-plagued-by-another-small-crowd-at-mcauliffe-event,1418883026818306050,#sad!,yes,yes,support,A,Fox News,5.33,41.33,skews right,"generally reliable, analysis or other issues",35.82,14.73,0.8127342619816308
1418750474258292739,"Lol, liberals went into a meltdown???? WTF would you call what you snowflakes have done?  ROFL. That is honestly the stupidest tweet I've ever read. BE GONE, dipwad.",1418739486624817155,"Biden heckled at Terry McAuliffe rally in Virginia: 'It's not a Trump rally, let him holler'",https://www.foxnews.com/politics/biden-heckled-plagued-by-another-small-crowd-at-mcauliffe-event,1418754910019932164,He has dementia. Can barely speak a sentence. He is not running the country sorry. He is a figurehead only. Noon elected party members are actually running the country,yes,yes,support,C,Fox News,5.33,41.33,skews right,"generally reliable, analysis or other issues",35.82,14.73,0.8127342619816308
1418752426715328513,"This Haggerd old coot supposively got 80 million votes. Demented, liar and commie a-hole could never get 80 m. I won't stop saying it...TRUMP WON. Several states stopped the vote count with DJT ahead. Then bam, Trump's losing. Bullshit, the election was stolen",1418739486624817155,"Biden heckled at Terry McAuliffe rally in Virginia: 'It's not a Trump rally, let him holler'",https://www.foxnews.com/politics/biden-heckled-plagued-by-another-small-crowd-at-mcauliffe-event,1418780464584609794,"Right On!! The evidence is mounting and will come out before long! These people need to read Biden and Bernie's manifesto, their socialist plan is in the document!!!",yes,yes,support,"D,F",Fox News,5.33,41.33,skews right,"generally reliable, analysis or other issues",35.82,14.73,0.8127342619816308
